,AUD,CAD,CHF,CNY,EUR,GBP,JPY,NOK,NZD,SEK,SGD
2010-05-27,0.8467,1.0491,1.15,6.8296,1.237,1.4569,90.71,6.424,0.6819,7.8392,1.4019
2010-05-28,0.8491,1.0497,1.1534,6.8305,1.2369,1.4492,90.81,6.4367,0.6798,7.7942,1.404
2010-05-31,,,,,,,,,,,
2010-06-01,0.8396,1.0476,1.1548,6.8275,1.2266,1.4673,91.16,6.449,0.6813,7.8104,1.409
2010-06-02,0.8355,1.0404,1.1575,6.8296,1.2206,1.4641,92.21,6.5011,0.6787,7.826,1.4092
2010-06-03,0.842,1.0413,1.154,6.8283,1.2193,1.4616,92.33,6.4565,0.6824,7.8258,1.4054
2010-06-04,0.8279,1.0516,1.1614,6.8268,1.1998,1.4493,91.83,6.5816,0.6728,7.9977,1.4117
2010-06-07,0.8192,1.0537,1.1613,6.8322,1.1959,1.4498,92.0,6.67,0.664,8.0593,1.4146
2010-06-08,0.8232,1.0517,1.151,6.8294,1.1995,1.4422,91.3,6.6539,0.6652,8.0499,1.4156
2010-06-09,0.8337,1.0395,1.1455,6.8285,1.2045,1.4585,91.54,6.568,0.6725,7.9652,1.411
2010-06-10,0.8469,1.0336,1.1418,6.8305,1.2111,1.4674,91.04,6.4965,0.685,7.8925,1.4037
2010-06-11,0.8493,1.0329,1.1521,6.832,1.2077,1.4545,91.72,6.4787,0.689,7.9337,1.403
2010-06-14,0.8634,1.0251,1.1378,6.8323,1.2277,1.477,91.8,6.391,0.7001,7.8139,1.3935
2010-06-15,0.8616,1.0287,1.131,6.8323,1.2327,1.4827,91.25,6.3658,0.6965,7.7515,1.394
2010-06-16,0.8648,1.0236,1.1267,6.8323,1.2323,1.4838,91.39,6.3892,0.6991,7.787,1.3939
2010-06-17,0.8648,1.0283,1.1137,6.829,1.2365,1.4806,90.92,6.3749,0.7023,7.7483,1.392
2010-06-18,0.8699,1.0237,1.1107,6.8267,1.236,1.4787,90.79,6.3778,0.7052,7.7205,1.3845
2010-06-21,0.8818,1.0197,1.108,6.7968,1.2385,1.4826,91.18,6.3599,0.7127,7.6742,1.3743
2010-06-22,0.8791,1.0201,1.1047,6.8127,1.2303,1.485,90.59,6.4503,0.7087,7.7452,1.3812
2010-06-23,0.8739,1.039,1.1053,6.8124,1.231,1.4952,89.82,6.4871,0.7136,7.7626,1.3866
2010-06-24,0.8671,1.0429,1.1048,6.8001,1.2288,1.4986,89.4,6.4993,0.7057,7.7872,1.3926
2010-06-25,0.8682,1.0369,1.0937,6.7911,1.2332,1.4985,89.35,6.4596,0.7099,7.74,1.3891
2010-06-28,0.8738,1.0337,1.086,6.796,1.2316,1.5098,89.23,6.4162,0.7089,7.7315,1.386
2010-06-29,0.8525,1.0531,1.081,6.7977,1.2187,1.5081,88.39,6.4937,0.6942,7.7994,1.4012
2010-06-30,0.848,1.0606,1.0774,6.7815,1.2291,1.4947,88.49,6.4824,0.6901,7.7521,1.3961
2010-07-01,0.838,1.0622,1.0675,6.7807,1.2464,1.5126,87.42,6.4793,0.6867,7.7202,1.395
2010-07-02,0.8432,1.0647,1.0635,6.7709,1.2577,1.5179,87.69,6.4361,0.6899,7.6214,1.3945
2010-07-05,,,,,,,,,,,
2010-07-06,0.8555,1.0497,1.0587,6.7801,1.2646,1.518,87.55,6.3511,0.6972,7.5776,1.3856
2010-07-07,0.8568,1.0525,1.0545,6.777,1.2594,1.5179,87.16,6.4179,0.6976,7.6153,1.387
2010-07-08,0.8767,1.041,1.0502,6.7763,1.2683,1.5157,88.44,6.3616,0.7085,7.5235,1.3797
2010-07-09,0.8753,1.0328,1.0577,6.772,1.2639,1.5095,88.48,6.3429,0.7088,7.478,1.3802
2010-07-12,0.8733,1.0377,1.0621,6.7709,1.2573,1.5016,88.53,6.3599,0.7095,7.5093,1.3831
2010-07-13,0.8821,1.0281,1.0524,6.772,1.2719,1.5175,88.24,6.2543,0.7195,7.406,1.3755
2010-07-14,0.8854,1.0304,1.0556,6.7714,1.2755,1.5284,88.59,6.2244,0.7244,7.3612,1.3732
2010-07-15,0.8781,1.0401,1.0421,6.7774,1.2893,1.5376,87.41,6.1964,0.7226,7.3102,1.3751
2010-07-16,0.8707,1.0536,1.0522,6.775,1.2919,1.5289,86.4,6.2631,0.7112,7.3499,1.3768
2010-07-19,0.8692,1.0557,1.0524,6.778,1.2963,1.5222,86.77,6.2972,0.7065,7.345,1.3769
2010-07-20,0.8788,1.0526,1.0481,6.7781,1.2905,1.5255,87.22,6.2888,0.7123,7.3704,1.3745
2010-07-21,0.8824,1.0422,1.052,6.7769,1.2818,1.5201,87.3,6.25,0.7177,7.3669,1.3753
2010-07-22,0.892,1.0373,1.0403,6.7795,1.2903,1.5283,87.0,6.1778,0.7239,7.3131,1.373
2010-07-23,0.8946,1.0376,1.0529,6.7803,1.2874,1.5425,87.31,6.197,0.7286,7.3471,1.3709
2010-07-26,0.8998,1.0312,1.048,6.7788,1.2983,1.549,87.2,6.1611,0.7321,7.2821,1.3611
2010-07-27,0.9017,1.0357,1.0622,6.7781,1.2983,1.5538,87.88,6.1599,0.7329,7.2998,1.3623
2010-07-28,0.8929,1.0356,1.0578,6.778,1.2998,1.5611,87.62,6.1526,0.7273,7.2946,1.366
2010-07-29,0.8981,1.0368,1.0412,6.776,1.3064,1.5591,86.87,6.1121,0.722,7.249,1.3629
2010-07-30,0.9051,1.0293,1.041,6.7735,1.3069,1.5714,86.43,6.0455,0.7261,7.1972,1.3595
2010-08-02,0.9135,1.0227,1.0379,6.774,1.3174,1.5897,86.42,5.9625,0.7339,7.0986,1.3506
2010-08-03,0.915,1.0219,1.0384,6.7728,1.3239,1.5941,85.88,5.954,0.735,7.086,1.349
2010-08-04,0.916,1.0184,1.0514,6.772,1.3158,1.5887,86.26,5.9941,0.7348,7.1408,1.3521
2010-08-05,0.9131,1.0154,1.0475,6.7705,1.3157,1.586,85.83,6.0027,0.7269,7.1369,1.3528
2010-08-06,0.9165,1.0272,1.0365,6.768,1.3282,1.5979,85.25,5.9549,0.7295,7.0805,1.3475
2010-08-09,0.917,1.0266,1.0457,6.767,1.3241,1.5945,85.88,5.9617,0.7298,7.0959,1.3477
2010-08-10,0.9086,1.0347,1.0575,6.772,1.3095,1.5776,85.88,6.0528,0.7204,7.1944,1.356
2010-08-11,0.9006,1.0455,1.0584,6.7745,1.2899,1.5688,85.36,6.1636,0.7175,7.3475,1.3645
2010-08-12,0.8964,1.0433,1.0485,6.7843,1.2866,1.5573,85.83,6.158,0.7098,7.3736,1.3608
2010-08-13,0.8955,1.04,1.0526,6.7957,1.2767,1.558,86.2,6.205,0.708,7.4364,1.3625
2010-08-16,0.8976,1.0429,1.0378,6.8038,1.2838,1.5679,85.33,6.1458,0.7086,7.3583,1.3612
2010-08-17,0.9067,1.0311,1.0434,6.792,1.289,1.5586,85.51,6.13,0.7144,7.312,1.3528
2010-08-18,0.8995,1.0286,1.0404,6.7911,1.2872,1.5619,85.31,6.1528,0.7159,7.338,1.3489
2010-08-19,0.8928,1.0397,1.031,6.7897,1.2837,1.5612,85.27,6.1745,0.7071,7.3777,1.3545
2010-08-20,0.8881,1.0499,1.0372,6.79,1.2687,1.5515,85.63,6.2542,0.7025,7.4316,1.3583
2010-08-23,0.893,1.0512,1.0391,6.7995,1.2663,1.5532,85.16,6.2421,0.708,7.4046,1.357
2010-08-24,0.8862,1.0563,1.0307,6.7966,1.2675,1.5471,84.16,6.2868,0.7069,7.449,1.3591
2010-08-25,0.8807,1.064,1.0273,6.7995,1.2652,1.546,84.56,6.3464,0.698,7.465,1.3607
2010-08-26,0.8881,1.0545,1.0253,6.7998,1.2717,1.5574,84.61,6.2925,0.7043,7.4013,1.355
2010-08-27,0.8979,1.0547,1.0268,6.7977,1.2765,1.5528,85.1,6.2452,0.7106,7.3454,1.3528
2010-08-30,0.894,1.0561,1.0244,6.8029,1.2686,1.5473,84.67,6.2912,0.7089,7.3908,1.354
2010-08-31,0.891,1.064,1.015,6.8069,1.2704,1.5358,84.1,6.2877,0.6995,7.369,1.3546
2010-09-01,0.9093,1.0497,1.0149,6.8102,1.2813,1.5472,84.48,6.1755,0.7128,7.2696,1.3468
2010-09-02,0.9104,1.052,1.0118,6.807,1.2824,1.5393,84.15,6.1456,0.7152,7.2552,1.3457
2010-09-03,0.9155,1.0411,1.0174,6.8014,1.2885,1.5452,84.45,6.1226,0.721,7.2318,1.3437
2010-09-06,,,,,,,,,,,
2010-09-07,0.9143,1.0426,1.0114,6.7906,1.2723,1.5315,83.75,6.2053,0.7217,7.3134,1.3477
2010-09-08,0.9185,1.0359,1.0106,6.794,1.2727,1.5513,83.85,6.1911,0.7233,7.2749,1.343
2010-09-09,0.9248,1.0323,1.0149,6.782,1.2708,1.5448,83.83,6.1886,0.7266,7.272,1.341
2010-09-10,0.9258,1.0357,1.0175,6.769,1.2731,1.5387,84.13,6.1759,0.7278,7.2326,1.34
2010-09-13,0.9359,1.0277,1.0079,6.7595,1.289,1.5466,83.53,6.104,0.7337,7.1346,1.3362
2010-09-14,0.9436,1.0219,0.9938,6.743,1.3014,1.5559,83.05,6.0244,0.7375,7.0469,1.3326
2010-09-15,0.9397,1.0281,1.0032,6.738,1.3008,1.5641,85.63,6.0902,0.733,7.0826,1.3379
2010-09-16,0.9351,1.0274,1.0143,6.725,1.3079,1.5612,85.72,6.0975,0.7227,7.0527,1.3373
2010-09-17,0.9378,1.0331,1.0092,6.723,1.3046,1.5635,85.77,6.0954,0.7263,7.0629,1.3363
2010-09-20,0.9479,1.028,1.005,6.7135,1.3074,1.5564,85.74,6.0453,0.7298,6.9909,1.3331
2010-09-21,0.9475,1.0314,1.0038,6.7059,1.3136,1.5551,85.36,6.0279,0.7282,6.9669,1.3315
2010-09-22,0.9536,1.0325,0.9865,6.7035,1.3385,1.5649,84.37,5.9048,0.7354,6.8608,1.3258
2010-09-23,0.9538,1.0307,0.9843,6.7046,1.3344,1.5723,84.32,5.9325,0.732,6.8868,1.3262
2010-09-24,0.9584,1.0262,0.9828,6.7035,1.3476,1.5829,84.24,5.8865,0.734,6.82,1.3226
2010-09-27,0.9622,1.026,0.9831,6.6911,1.3475,1.5851,84.17,5.9018,0.735,6.838,1.3217
2010-09-28,0.9673,1.0305,0.9756,6.6904,1.3583,1.5808,83.82,5.8563,0.7387,6.7649,1.318
2010-09-29,0.9714,1.03,0.9752,6.6869,1.3638,1.5812,83.61,5.8378,0.7382,6.7144,1.315
2010-09-30,0.964,1.0293,0.9808,6.6905,1.3601,1.5731,83.53,5.8952,0.7329,6.7626,1.3162
2010-10-01,0.971,1.0214,0.9761,6.6895,1.3754,1.5829,83.3,5.8379,0.7423,6.7117,1.3117
2010-10-04,0.9666,1.0235,0.9723,6.6912,1.3688,1.5849,83.33,5.8743,0.7413,6.7725,1.3143
2010-10-05,0.9699,1.0169,0.9663,6.6906,1.3834,1.5915,83.17,5.8178,0.7486,6.7018,1.3098
2010-10-06,0.9781,1.0073,0.9604,6.6893,1.3924,1.5903,82.8,5.7744,0.7546,6.6991,1.3072
2010-10-07,0.9815,1.0167,0.9667,6.6903,1.3921,1.593,82.35,5.8135,0.7496,6.6572,1.3075
2010-10-08,0.9866,1.0138,0.9609,6.671,1.3923,1.5951,81.86,5.8199,0.7545,6.673,1.3055
2010-10-11,,,,,,,,,,,
2010-10-12,0.9848,1.0111,0.9593,6.6733,1.3846,1.5799,81.74,5.8764,0.7536,6.696,1.306
2010-10-13,0.9922,1.0028,0.9588,6.6634,1.3964,1.5843,81.81,5.799,0.7625,6.6343,1.3027
2010-10-14,0.9943,1.0036,0.953,6.6505,1.4066,1.5992,81.44,5.7426,0.7584,6.558,1.2972
2010-10-15,0.9883,1.0108,0.9562,6.6397,1.3998,1.6027,81.32,5.7939,0.7558,6.6209,1.2961
2010-10-18,0.9917,1.0145,0.9558,6.644,1.3978,1.5907,81.16,5.8244,0.7571,6.6383,1.2985
2010-10-19,0.9758,1.0298,0.9702,6.6444,1.3827,1.5739,81.6,5.8981,0.7493,6.749,1.3075
2010-10-20,0.9848,1.0245,0.9615,6.6518,1.3949,1.5857,81.14,5.8326,0.7536,6.6679,1.3028
2010-10-21,0.9838,1.0232,0.9642,6.6502,1.3973,1.5753,81.16,5.8266,0.7501,6.6498,1.299
2010-10-22,0.9784,1.0262,0.9792,6.6583,1.3904,1.5677,81.48,5.8173,0.7451,6.6408,1.2994
2010-10-25,0.9933,1.0197,0.9711,6.6579,1.3986,1.5748,80.61,5.7794,0.7538,6.5734,1.292
2010-10-26,0.9863,1.022,0.9824,6.6625,1.3873,1.5871,81.28,5.8529,0.7498,6.7083,1.2974
2010-10-27,0.9699,1.0321,0.9893,6.6805,1.3788,1.5782,81.55,5.9003,0.7436,6.7647,1.306
2010-10-28,0.9787,1.0194,0.9834,6.6867,1.3929,1.5945,80.99,5.8842,0.7548,6.7193,1.296
2010-10-29,0.9798,1.0187,0.985,6.6707,1.3894,1.602,80.48,5.8785,0.7625,6.7048,1.2945
2010-11-01,0.9878,1.0133,0.9935,6.6892,1.3888,1.605,80.66,5.8667,0.7676,6.6923,1.2916
2010-11-02,0.999,1.0098,0.9782,6.6775,1.4026,1.601,80.8,5.848,0.7717,6.6421,1.2872
2010-11-03,0.9967,1.009,0.9793,6.6758,1.4014,1.608,81.41,5.8507,0.7753,6.6479,1.2887
2010-11-04,1.0143,1.0022,0.9629,6.6609,1.4224,1.6282,80.61,5.7307,0.7946,6.5145,1.2824
2010-11-05,1.0138,1.0012,0.958,6.655,1.4033,1.6211,81.35,5.7645,0.7944,6.5991,1.2862
2010-11-08,1.0134,1.0021,0.9642,6.6791,1.3927,1.615,81.14,5.804,0.7902,6.6954,1.2869
2010-11-09,1.012,1.0013,0.9646,6.6424,1.3865,1.605,81.15,5.8116,0.7867,6.6931,1.2855
2010-11-10,1.0025,1.0016,0.9739,6.6335,1.3728,1.6071,82.53,5.8828,0.7811,6.754,1.2885
2010-11-11,,,,,,,,,,,
2010-11-12,0.9906,1.0079,0.9758,6.6368,1.37,1.6172,82.44,5.9462,0.7766,6.8407,1.2934
2010-11-15,0.9904,1.0064,0.9837,6.6418,1.3615,1.6064,82.9,5.9815,0.777,6.8656,1.3009
2010-11-16,0.9755,1.0231,0.9924,6.6378,1.3517,1.5881,83.41,6.0589,0.7674,6.9486,1.3046
2010-11-17,0.9821,1.0205,0.9895,6.6415,1.3555,1.5941,83.15,6.0149,0.772,6.9169,1.3017
2010-11-18,0.989,1.0172,0.9969,6.633,1.3618,1.601,83.64,5.9963,0.7773,6.8791,1.2963
2010-11-19,0.9846,1.0206,0.9979,6.6398,1.3654,1.5961,83.49,5.99,0.7771,6.8709,1.298
2010-11-22,0.9867,1.0187,0.9917,6.6414,1.3612,1.5932,83.46,6.0154,0.7721,6.8924,1.2981
2010-11-23,0.973,1.024,0.9951,6.6433,1.3388,1.5824,82.86,6.107,0.7618,6.9856,1.3129
2010-11-24,0.9822,1.011,0.9945,6.6529,1.335,1.5774,83.38,6.0787,0.7625,6.942,1.3085
2010-11-25,,,,,,,,,,,
2010-11-26,0.964,1.0188,1.0016,6.6675,1.3243,1.5616,84.08,6.1563,0.7505,6.9969,1.3194
2010-11-29,0.9594,1.0227,1.0012,6.66,1.3092,1.5557,84.34,6.1988,0.7447,7.013,1.3223
2010-11-30,0.9607,1.0266,0.9985,6.667,1.3036,1.5578,83.56,6.1871,0.7445,7.0125,1.3202
2010-12-01,0.9675,1.016,0.9997,6.663,1.3149,1.5603,84.0,6.1362,0.7497,6.9666,1.309
2010-12-02,0.9774,1.0045,0.9901,6.6609,1.3228,1.561,83.53,6.0776,0.7561,6.9024,1.3062
2010-12-03,0.9877,1.0059,0.9764,6.6628,1.3367,1.5723,82.73,5.9936,0.7625,6.8257,1.303
2010-12-06,0.9883,1.0056,0.9848,6.6483,1.3275,1.568,82.7,6.0156,0.7601,6.86,1.3055
2010-12-07,0.9894,1.0093,0.9828,6.6455,1.3323,1.5802,83.04,5.9751,0.7615,6.8604,1.3035
2010-12-08,0.978,1.01,0.9879,6.6616,1.3242,1.5792,84.16,6.0289,0.7482,6.8921,1.3147
2010-12-09,0.9823,1.0098,0.9846,6.6549,1.3206,1.5733,83.85,6.0446,0.7467,6.9052,1.312
2010-12-10,0.9856,1.0091,0.9796,6.655,1.3242,1.5809,83.87,5.9929,0.7486,6.8905,1.3083
2010-12-13,0.9942,1.0046,0.9668,6.6652,1.3389,1.5882,83.57,5.9232,0.7552,6.8393,1.3043
2010-12-14,0.9998,1.0039,0.961,6.6563,1.3395,1.5795,83.52,5.889,0.7534,6.801,1.3012
2010-12-15,0.9917,1.0033,0.9619,6.6541,1.3306,1.5613,84.04,5.9385,0.7441,6.8143,1.3126
2010-12-16,0.9866,1.0056,0.966,6.6635,1.3206,1.5612,84.23,5.9665,0.7368,6.8305,1.3163
2010-12-17,0.9854,1.0125,0.9707,6.6545,1.3155,1.548,84.15,5.9998,0.736,6.844,1.3164
2010-12-20,0.9933,1.0176,0.9638,6.6745,1.3124,1.5521,83.72,5.9847,0.7423,6.8473,1.3165
2010-12-21,0.9972,1.0173,0.9585,6.658,1.3131,1.5462,83.76,5.973,0.7438,6.8278,1.3125
2010-12-22,1.0003,1.0143,0.9503,6.645,1.3089,1.539,83.56,5.9988,0.7424,6.8648,1.3068
2010-12-23,1.0051,1.0095,0.962,6.645,1.3101,1.54,82.97,5.9803,0.7489,6.8529,1.3046
2010-12-24,,,,,,,,,,,
2010-12-27,1.0026,1.0086,0.9626,6.6306,1.3146,1.5382,82.91,5.9578,0.7479,6.8315,1.3005
2010-12-28,1.0112,1.0006,0.9516,6.6247,1.3122,1.5361,82.21,5.9555,0.7554,6.863,1.2967
2010-12-29,1.0153,1.0004,0.9496,6.62,1.3183,1.5463,81.9,5.9271,0.7654,6.8247,1.2942
2010-12-30,1.0122,1.0009,0.9369,6.6,1.3269,1.5392,81.67,5.8904,0.7687,6.7571,1.2885
2010-12-31,,,,,,,,,,,
2011-01-03,1.02,0.9903,0.9329,6.5895,1.3371,1.549,81.56,5.8244,0.7764,6.6916,1.2842
2011-01-04,1.0044,0.9985,0.9478,6.6065,1.3306,1.5586,81.96,5.8691,0.7672,6.7284,1.2874
2011-01-05,1.0003,0.9946,0.9644,6.585,1.3171,1.5497,83.22,5.9028,0.7618,6.7653,1.2911
2011-01-06,0.9959,0.9953,0.963,6.626,1.3027,1.549,83.15,5.9555,0.7589,6.858,1.2949
2011-01-07,0.9954,0.9932,0.965,6.6276,1.2944,1.556,83.04,5.9688,0.7582,6.8977,1.2945
2011-01-10,0.9936,0.9923,0.9686,6.6364,1.2945,1.5583,82.78,5.9766,0.7631,6.8793,1.2986
2011-01-11,0.9873,0.9901,0.9755,6.6185,1.2978,1.5628,83.36,5.9497,0.7601,6.8374,1.2938
2011-01-12,0.9934,0.9864,0.9717,6.6037,1.3066,1.5716,83.29,5.9159,0.7598,6.7707,1.2892
2011-01-13,1.0003,0.9866,0.9624,6.6044,1.3364,1.587,82.72,5.8466,0.77,6.6903,1.2842
2011-01-14,0.9886,0.9902,0.9657,6.5876,1.3328,1.5874,82.99,5.8647,0.768,6.6924,1.2886
2011-01-17,,,,,,,,,,,
2011-01-18,0.998,0.9912,0.9633,6.5828,1.3399,1.6,82.66,5.8356,0.7705,6.6582,1.2824
2011-01-19,1.003,0.9938,0.9585,6.5823,1.3495,1.5991,82.03,5.812,0.772,6.603,1.2815
2011-01-20,0.9868,1.0001,0.9656,6.5852,1.3443,1.5875,83.02,5.8775,0.7562,6.6683,1.2887
2011-01-21,0.9892,0.9943,0.959,6.5831,1.3581,1.5997,82.63,5.8129,0.758,6.6026,1.283
2011-01-24,1.0001,0.9933,0.9488,6.5809,1.3653,1.5995,82.44,5.7811,0.7643,6.5745,1.2806
2011-01-25,0.991,0.9984,0.9451,6.5824,1.3644,1.5818,82.35,5.7694,0.764,6.5468,1.2819
2011-01-26,0.9948,0.9954,0.9436,6.5814,1.3688,1.5886,82.27,5.7554,0.7663,6.4711,1.2793
2011-01-27,0.9907,0.994,0.9464,6.5814,1.3688,1.5905,83.03,5.7992,0.7718,6.4493,1.2791
2011-01-28,0.9926,0.9989,0.9429,6.5819,1.3607,1.5838,82.03,5.8295,0.7724,6.5284,1.2841
2011-01-31,0.9976,1.002,0.9402,6.6017,1.3715,1.6042,81.97,5.7759,0.7735,6.4318,1.2794
2011-02-01,1.0122,0.9921,0.9388,6.5937,1.3793,1.6124,81.48,5.7199,0.78,6.3879,1.2712
2011-02-02,1.0062,0.9883,0.9406,6.556,1.3779,1.6167,81.82,5.7371,0.7794,6.4451,1.272
2011-02-03,1.0143,0.9901,0.9435,6.556,1.3654,1.6159,81.48,5.7343,0.7737,6.4713,1.2741
2011-02-04,1.0139,0.9899,0.9557,6.556,1.3584,1.6089,81.99,5.7586,0.7688,6.4873,1.2746
2011-02-07,1.0139,0.9885,0.9569,6.56,1.3557,1.6111,82.4,5.7838,0.7706,6.4737,1.2742
2011-02-08,1.0176,0.9905,0.957,6.552,1.3687,1.6091,81.92,5.7381,0.7775,6.4011,1.2716
2011-02-09,1.0095,0.9946,0.9611,6.5914,1.3688,1.6089,82.47,5.771,0.7712,6.4362,1.2736
2011-02-10,1.0061,0.9955,0.9659,6.5864,1.3637,1.6132,83.11,5.8176,0.7678,6.4583,1.2768
2011-02-11,1.0001,0.99,0.9755,6.5917,1.352,1.5986,83.52,5.866,0.7592,6.4907,1.2829
2011-02-14,1.0024,0.9883,0.9708,6.5965,1.3474,1.6023,83.32,5.8404,0.7568,6.5005,1.2821
2011-02-15,0.9989,0.9885,0.9677,6.5884,1.3494,1.6128,83.79,5.8287,0.7517,6.4828,1.28
2011-02-16,0.9984,0.9853,0.9616,6.5884,1.3547,1.6063,83.73,5.7558,0.7526,6.4234,1.2796
2011-02-17,1.0116,0.9839,0.9508,6.585,1.3612,1.6172,83.25,5.707,0.7596,6.41,1.2757
2011-02-18,1.0144,0.9827,0.9483,6.5731,1.3673,1.6245,83.22,5.6727,0.7634,6.3946,1.2736
2011-02-21,,,,,,,,,,,
2011-02-22,0.9992,0.986,0.9393,6.5795,1.3661,1.6129,82.94,5.6769,0.749,6.4301,1.2791
2011-02-23,1.0001,0.9922,0.932,6.5741,1.3758,1.6221,82.39,5.6274,0.7453,6.3941,1.2772
2011-02-24,1.0088,0.9842,0.9252,6.572,1.3794,1.6106,81.67,5.6006,0.7476,6.3889,1.2756
2011-02-25,1.0155,0.9808,0.9282,6.5749,1.3757,1.6078,81.76,5.6568,0.7514,6.4289,1.2727
2011-02-28,1.0174,0.9737,0.9305,6.5713,1.3793,1.6247,81.94,5.6138,0.7522,6.3442,1.272
2011-03-01,1.0159,0.9742,0.9284,6.57,1.3813,1.6309,81.86,5.5778,0.7508,6.3122,1.2707
2011-03-02,1.0157,0.9733,0.922,6.5723,1.3869,1.6311,81.62,5.5499,0.7422,6.3185,1.2694
2011-03-03,1.0131,0.9746,0.9306,6.5717,1.3947,1.6266,82.41,5.5719,0.7403,6.3249,1.268
2011-03-04,1.0111,0.9715,0.9263,6.567,1.3983,1.625,82.35,5.5728,0.7367,6.3447,1.2665
2011-03-07,1.011,0.9737,0.9256,6.554,1.3976,1.6204,82.12,5.5594,0.7363,6.3557,1.2655
2011-03-08,1.0113,0.9712,0.9346,6.5684,1.3912,1.6164,82.69,5.5828,0.7409,6.3658,1.2675
2011-03-09,1.0111,0.9686,0.9298,6.558,1.3906,1.6202,82.78,5.5745,0.7398,6.337,1.2675
2011-03-10,1.0017,0.9729,0.932,6.5731,1.3823,1.6063,82.98,5.6547,0.7359,6.3893,1.2715
2011-03-11,1.011,0.9732,0.9276,6.5742,1.3864,1.6033,81.77,5.6303,0.7449,6.3695,1.2682
2011-03-14,1.0073,0.9758,0.9253,6.5696,1.3975,1.6181,81.65,5.6061,0.7375,6.3496,1.2675
2011-03-15,0.99,0.9831,0.9187,6.573,1.3968,1.6064,80.82,5.6545,0.7303,6.4153,1.2805
2011-03-16,0.9842,0.9921,0.912,6.5713,1.3922,1.6028,80.17,5.6685,0.7294,6.4762,1.2817
2011-03-17,0.9823,0.9886,0.8998,6.5743,1.4021,1.6143,78.74,5.6555,0.7208,6.4105,1.2782
2011-03-18,0.9953,0.9846,0.9025,6.5689,1.4141,1.6187,81.14,5.5942,0.7297,6.308,1.2744
2011-03-21,1.0044,0.9772,0.9057,6.5635,1.4184,1.6276,81.11,5.5586,0.7328,6.2844,1.2672
2011-03-22,1.0118,0.9769,0.9041,6.551,1.4212,1.6387,81.0,5.5689,0.7414,6.3009,1.2631
2011-03-23,1.0105,0.982,0.9064,6.5591,1.4124,1.6246,80.94,5.5895,0.7397,6.3372,1.2654
2011-03-24,1.0219,0.9748,0.9061,6.558,1.42,1.6159,80.82,5.5402,0.7515,6.3073,1.2603
2011-03-25,1.0282,0.9779,0.9143,6.5568,1.4144,1.6086,81.12,5.5761,0.7554,6.3552,1.2605
2011-03-28,1.0281,0.9757,0.9169,6.5643,1.4104,1.6024,81.67,5.5854,0.7544,6.3674,1.2612
2011-03-29,1.0264,0.9758,0.9205,6.56,1.409,1.5983,82.38,5.6072,0.7557,6.3544,1.262
2011-03-30,1.0319,0.9715,0.9213,6.5558,1.4095,1.6038,82.98,5.5881,0.7621,6.336,1.2621
2011-03-31,1.0358,0.9717,0.9157,6.5483,1.4183,1.6048,82.76,5.5334,0.7639,6.3134,1.26
2011-04-01,1.0387,0.9629,0.9243,6.5477,1.4215,1.6132,84.05,5.4971,0.7668,6.2937,1.2606
2011-04-04,1.0352,0.9677,0.9224,6.5385,1.4221,1.6129,83.98,5.4964,0.7671,6.3126,1.2602
2011-04-05,1.0346,0.9635,0.9242,6.539,1.423,1.6282,84.65,5.4652,0.7702,6.3186,1.2605
2011-04-06,1.0425,0.9587,0.9172,6.544,1.4333,1.6314,85.26,5.4561,0.7784,6.2971,1.2602
2011-04-07,1.0456,0.9593,0.9178,6.542,1.4287,1.6304,84.98,5.4745,0.7773,6.3223,1.2611
2011-04-08,1.0531,0.9564,0.9105,6.535,1.4437,1.6341,84.99,5.3976,0.782,6.2176,1.257
2011-04-11,1.0534,0.9547,0.9067,6.5381,1.4454,1.6386,84.58,5.4272,0.7816,6.2449,1.2556
2011-04-12,1.047,0.9624,0.898,6.5402,1.4455,1.6263,83.79,5.4702,0.785,6.2989,1.2588
2011-04-13,1.0504,0.9638,0.8939,6.5333,1.4477,1.6285,83.59,5.4367,0.7899,6.2494,1.2556
2011-04-14,1.0523,0.9626,0.8924,6.531,1.4464,1.635,83.23,5.4148,0.792,6.2235,1.248
2011-04-15,1.0558,0.9615,0.8935,6.5317,1.4443,1.6325,83.13,5.383,0.7971,6.1947,1.2424
2011-04-18,1.049,0.9689,0.8986,6.5286,1.4211,1.6229,82.43,5.4893,0.7869,6.313,1.2489
2011-04-19,1.0507,0.9572,0.899,6.5303,1.4319,1.6315,82.41,5.428,0.7874,6.2315,1.245
2011-04-20,1.0677,0.9523,0.8914,6.5254,1.4513,1.6405,82.58,5.3517,0.7974,6.1234,1.2385
2011-04-21,1.0747,0.9518,0.8821,6.492,1.4585,1.6572,81.81,5.3494,0.8021,6.0854,1.2341
2011-04-22,1.0735,0.9535,0.8865,6.5067,1.4545,1.6517,81.92,5.3743,0.8015,6.116,1.2338
2011-04-25,1.0717,0.9541,0.8806,6.5277,1.4576,1.6497,81.93,5.3559,0.7996,6.0838,1.2355
2011-04-26,1.0772,0.9508,0.8803,6.527,1.4625,1.6465,81.93,5.3231,0.805,6.1023,1.2321
2011-04-27,1.079,0.955,0.8807,6.5112,1.4659,1.653,82.6,5.3275,0.8015,6.0907,1.2327
